2020/11/02,8,3971
2020/11/03,1,3972
2020/11/04,4,3976
2020/11/05,3,3979
2020/11/06,3,3982
2020/11/07,2,3984
2020/11/08,1,3985
2020/11/09,3,3988
2020/11/10,3,3991
2020/11/11,1,3992
2020/11/12,4,3996
2020/11/14,1,3997
2020/11/15,2,3999
2020/11/16,2,4001
2020/11/17,3,4004
2020/11/18,1,4005
2020/11/19,2,4007
2020/11/20,2,4009
2020/11/21,1,4010
2020/11/23,3,4013
2020/11/24,3,4016
2020/11/25,2,4018
2020/11/26,3,4021
2020/11/27,5,4026
2020/11/28,1,4027
2020/12/01,3,4030
2020/12/02,2,4032
2020/12/03,2,4034
2020/12/04,2,4036
2020/12/05,4,4040
2020/12/07,1,4041
2020/12/09,1,4042
2020/12/11,4,4046
2020/12/12,2,4048
2020/12/13,2,4050
2020/12/14,3,4053
2020/12/15,9,4062
2020/12/16,3,4065
2020/12/18,3,4068
2020/12/19,3,4071
2020/12/21,2,4073
2020/12/22,1,4074
2020/12/23,4,4078
2020/12/24,2,4080
2020/12/25,2,4082
2020/12/27,1,4083
2020/12/29,1,4084
2020/12/31,1,4085
2021/01/02,1,4086
2021/01/03,2,4088
2021/01/04,4,4092
2021/01/05,3,4095
2021/01/06,1,4096
2021/01/07,1,4097
2021/01/08,3,4100
2021/01/09,3,4103
2021/01/10,1,4104
2021/01/11,4,4108
2021/01/12,4,4112
2021/01/13,7,4119
2021/01/14,4,4123
2021/01/15,8,4131
2021/01/16,2,4133
2021/01/17,2,4135
2021/01/18,2,4137
2021/01/20,2,4139
2021/01/21,3,4142
2021/01/22,1,4143
2021/01/23,2,4145
2021/01/24,3,4148
2021/01/25,3,4151
2021/01/26,5,4156
2021/01/27,4,4160
2021/01/28,4,4164
2021/01/29,1,4165
2021/01/31,2,4167
2021/02/01,1,4168
2021/02/04,6,4174
2021/02/05,1,4175
2021/02/06,1,4176
2021/02/08,2,4178
2021/02/09,1,4179
2021/02/10,4,4183
2021/02/11,1,4184
2021/02/13,2,4186
2021/02/15,2,4188
2021/02/16,3,4191
2021/02/17,1,4192
2021/02/18,4,4196
2021/02/19,2,4198
2021/02/20,2,4200
2021/02/21,4,4204
2021/02/22,1,4205
2021/02/23,6,4211
2021/02/24,2,4213
2021/02/25,3,4216
2021/02/26,4,4220
2021/02/27,4,4224
2021/03/01,3,4227
2021/03/02,3,4230
2021/03/03,3,4233
2021/03/05,2,4235
2021/03/06,1,4236
